days_ago,amount,merchant,account,category,detailed,tags
109,16.75,P. Terry's,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
107,7.47,Thai Fresh,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
106,5.52,P. Terry's,checking,dining,FOOD_AND_DRINK_RESTAURANT,
105,6.64,Kerbey Lane Cafe,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
104,11.13,Kerbey Lane Cafe,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
102,8.05,Home Slice Pizza,checking,dining,FOOD_AND_DRINK_RESTAURANT,
101,6.99,Franklin Barbecue,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
100,13.02,Tacodeli,checking,dining,FOOD_AND_DRINK_RESTAURANT,
98,7.13,Franklin Barbecue,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
96,13.04,Amy's Ice Creams,checking,dining,FOOD_AND_DRINK_RESTAURANT,
95,12.23,Juan in a Million,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
91,17.04,Tacodeli,checking,dining,FOOD_AND_DRINK_RESTAURANT,
90,6.68,Whataburger,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
90,6.57,Juan in a Million,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
85,20.87,Amy's Ice Creams,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
82,15.14,Juan in a Million,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
79,5.54,Home Slice Pizza,checking,dining,FOOD_AND_DRINK_RESTAURANT,
78,7.52,Thai Fresh,checking,dining,FOOD_AND_DRINK_RESTAURANT,
77,6.03,Chipotle,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
73,21.81,Thai Fresh,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
70,11.33,Chipotle,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
66,13.24,Cuantos Tacos,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
65,7.62,Cuantos Tacos,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
63,6.08,Whataburger,checking,dining,FOOD_AND_DRINK_RESTAURANT,
61,7.36,Veracruz All Natural,checking,dining,FOOD_AND_DRINK_RESTAURANT,
59,20.84,Veracruz All Natural,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
55,5.74,Franklin Barbecue,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
53,17.62,Juan in a Million,checking,dining,FOOD_AND_DRINK_RESTAURANT,
49,9.19,Whataburger,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
48,9.66,Whataburger,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
43,19.11,Veracruz All Natural,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
41,7.60,Veracruz All Natural,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
40,8.03,P. Terry's,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
36,20.94,Whataburger,checking,dining,FOOD_AND_DRINK_RESTAURANT,
34,5.45,Whataburger,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
30,19.07,Chipotle,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
28,5.88,Amy's Ice Creams,checking,dining,FOOD_AND_DRINK_RESTAURANT,
27,14.59,Franklin Barbecue,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
24,20.26,Whataburger,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
22,11.59,Chipotle,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
21,5.63,Amy's Ice Creams,checking,dining,FOOD_AND_DRINK_RESTAURANT,
18,19.86,Kerbey Lane Cafe,checking,dining,FOOD_AND_DRINK_RESTAURANT,
16,19.89,Cuantos Tacos,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
13,8.62,Cuantos Tacos,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
12,7.54,Thai Fresh,checking,dining,FOOD_AND_DRINK_RESTAURANT,
11,5.85,Thai Fresh,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
10,7.77,Thai Fresh,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
7,21.98,Franklin Barbecue,checking,dining,FOOD_AND_DRINK_RESTAURANT,
5,13.73,Cuantos Tacos,checking,dining,FOOD_AND_DRINK_RESTAURANT,
3,19.08,Cuantos Tacos,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
0,6.73,Tacodeli,citicc,dining,FOOD_AND_DRINK_RESTAURANT,
423,52.82,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
420,19.75,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
419,21.44,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
417,14.91,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
416,24.67,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
415,12.25,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
414,13.91,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
413,11.25,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
411,33.05,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
409,22.97,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
407,40.40,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
405,26.15,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
402,47.61,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
399,37.62,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
397,36.18,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
395,10.90,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
394,12.13,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
392,44.51,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
389,40.55,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
387,13.20,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
385,47.25,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
382,30.71,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
379,49.52,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
377,13.58,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
376,12.40,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
374,32.61,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
373,12.97,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
372,19.98,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
370,23.68,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
368,25.25,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
366,26.65,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
364,47.60,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
362,10.82,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
361,14.74,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
358,53.86,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
356,11.81,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
354,36.90,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
352,21.62,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
350,36.01,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
347,24.13,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
344,55.24,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
341,44.36,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
338,17.32,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
337,20.57,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
336,18.48,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
334,31.44,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
332,22.90,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
329,48.31,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
326,12.33,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
324,52.11,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
321,15.27,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
320,12.62,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
317,38.45,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
314,45.81,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
311,13.32,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
310,11.17,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
309,12.80,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
308,13.14,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
306,27.58,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
304,25.20,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
302,19.37,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
300,45.88,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
297,24.53,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
295,37.03,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
292,39.73,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
290,12.31,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
287,47.40,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
285,28.35,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
283,15.53,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
280,49.34,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
277,28.15,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
275,40.31,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
272,36.65,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
268,55.54,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
265,36.63,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
262,15.98,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
260,34.60,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
258,21.59,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
257,13.54,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
256,11.77,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
255,11.42,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
253,24.08,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
252,12.33,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
250,16.06,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
249,18.97,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
246,50.69,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
243,18.14,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
242,18.52,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
240,34.08,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
238,12.95,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
237,21.29,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
235,26.69,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
233,11.31,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
232,34.77,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
230,11.75,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
229,10.91,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
228,19.83,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
227,17.87,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
225,38.08,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
222,30.29,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
221,13.88,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
219,20.46,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
218,12.08,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
217,12.84,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
216,24.05,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
215,12.08,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
213,34.89,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
211,29.92,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
209,16.78,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
208,12.36,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
206,45.31,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
203,36.56,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
200,24.64,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
198,50.79,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
195,16.89,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
194,11.48,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
193,10.80,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
192,17.40,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
191,21.33,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
189,12.15,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
188,12.96,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
186,50.04,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
183,20.27,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
182,15.50,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
181,11.39,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
180,11.20,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
179,11.70,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
178,18.55,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
177,22.03,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
175,20.83,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
174,14.68,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
172,34.15,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
170,10.93,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
169,16.55,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
168,10.87,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
166,34.24,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
165,11.78,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
164,11.27,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
162,20.62,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
160,50.34,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
156,37.27,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
153,50.35,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
151,10.84,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
150,12.99,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
148,24.64,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
147,23.25,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
146,13.95,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
145,12.04,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
143,46.70,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
140,15.95,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
138,46.78,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
136,15.78,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
135,18.60,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
134,11.87,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
133,24.03,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
131,16.65,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
129,38.87,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
126,56.47,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
123,26.64,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
122,15.73,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
119,52.57,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
117,11.62,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
116,30.63,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
114,11.96,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
113,24.09,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
112,10.91,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
111,11.47,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
110,12.51,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
108,49.53,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
104,54.42,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
102,11.88,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
101,34.69,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
99,10.90,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
98,12.59,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
97,14.87,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
96,29.83,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
94,14.29,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
93,25.89,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
92,10.80,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
91,17.13,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
89,34.89,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
86,18.12,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
84,47.75,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
81,12.04,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
80,14.84,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
77,44.03,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
75,15.18,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
72,52.21,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
68,30.27,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
66,32.68,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
63,17.94,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
62,15.66,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
61,19.14,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
59,23.59,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
56,31.02,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
54,24.28,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
51,41.03,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
49,12.96,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
46,43.50,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
43,37.33,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
39,45.55,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
37,11.38,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
36,19.41,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
34,15.36,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
32,24.09,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
31,21.35,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
28,34.62,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
26,33.96,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
23,54.12,H-E-B,checking,groceries,FOOD_AND_DRINK_GROCERIES,
20,11.89,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
20,11.05,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
18,19.03,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
17,14.83,Costco,checking,groceries,FOOD_AND_DRINK_GROCERIES,
15,38.05,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
13,34.75,Walmart Neighborhood Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
11,14.18,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
10,14.03,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
9,19.57,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
7,40.25,Central Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
3,53.23,Fiesta Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
425,2.41,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
424,6.54,H-E-B Fuel,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
423,2.50,CapMetro,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
422,8.29,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
420,8.80,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
418,12.53,CapMetro,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
417,2.41,Lyft,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
415,13.11,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
413,4.28,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
412,13.50,CapMetro,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
410,8.64,H-E-B Fuel,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
407,16.43,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
405,6.32,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
404,2.46,Buc-ee's,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
403,16.23,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
401,2.42,Shell,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
400,9.50,CapMetro,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
398,8.71,Lyft,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
397,6.95,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
395,9.38,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
394,2.56,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
393,3.20,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
393,6.80,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
391,7.68,Buc-ee's,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
390,2.55,Uber,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
390,2.64,Uber,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
388,12.34,CapMetro,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
386,12.91,H-E-B Fuel,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
384,8.90,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
382,6.69,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
381,7.60,CapMetro,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
380,4.96,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
379,2.74,CapMetro,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
378,2.48,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
378,4.37,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
376,9.54,Buc-ee's,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
375,2.92,CapMetro,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
374,4.60,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
374,4.95,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
373,3.03,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
372,7.49,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
370,15.35,H-E-B Fuel,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
367,16.47,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
364,13.16,H-E-B Fuel,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
362,2.54,H-E-B Fuel,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
361,11.14,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
358,13.90,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
356,6.56,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
355,5.46,H-E-B Fuel,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
354,2.83,H-E-B Fuel,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
353,8.99,H-E-B Fuel,citicc,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
352,6.42,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
351,4.29,CapMetro,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
