days_ago,amount,merchant,account,category,detailed,tags
392,18.56,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
391,37.09,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
390,12.89,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
389,32.34,Un Bien,csp,dining,FOOD_AND_DRINK_RESTAURANT,
388,45.18,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
387,19.11,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
386,33.13,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
385,12.61,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
384,28.95,Musashi's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
383,24.88,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
382,12.60,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
381,23.87,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
381,13.49,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
380,19.77,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
379,12.94,Homegrown,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
379,28.58,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
378,13.57,Din Tai Fung,csp,dining,FOOD_AND_DRINK_RESTAURANT,
377,46.13,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
376,16.41,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
375,21.09,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
374,19.47,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
373,20.84,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
373,13.62,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
372,14.56,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
372,23.80,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
371,14.05,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
370,25.48,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
369,39.32,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
367,47.06,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
366,12.92,Tamarind Tree,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
365,29.93,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
364,24.24,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
364,18.56,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
363,13.48,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
362,39.99,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
361,16.94,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
360,33.05,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
359,15.20,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
358,20.52,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
356,42.93,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
354,28.97,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
353,46.25,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
351,49.47,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
349,15.78,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
347,45.98,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
346,12.89,Din Tai Fung,csp,dining,FOOD_AND_DRINK_RESTAURANT,
346,13.37,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
345,33.59,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
343,30.01,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
342,15.62,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
341,17.37,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
340,22.72,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
339,40.58,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
338,15.93,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
337,20.62,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
335,32.84,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
334,15.80,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
333,30.41,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
332,16.75,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
331,42.58,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
329,41.42,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
328,22.90,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
327,22.02,Ba Bar,csp,dining,FOOD_AND_DRINK_RESTAURANT,
326,13.62,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
326,13.27,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
325,25.36,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
324,12.75,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
324,20.27,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
322,46.05,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
320,42.91,Tamarind Tree,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
319,49.04,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
317,38.82,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
315,36.37,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
314,36.50,Piroshky Piroshky,csp,dining,FOOD_AND_DRINK_RESTAURANT,
313,16.92,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
312,12.62,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
311,15.03,Din Tai Fung,csp,dining,FOOD_AND_DRINK_RESTAURANT,
310,28.50,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
309,19.62,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
309,13.49,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
308,25.43,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
307,39.21,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
306,12.60,Musashi's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
305,14.57,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
304,22.16,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
303,29.43,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
302,36.52,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
301,36.28,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
299,14.38,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
298,37.93,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
297,25.42,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
296,44.47,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
294,12.62,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
294,18.20,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
292,14.72,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
291,45.80,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
290,12.62,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
289,14.61,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
288,48.67,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
286,24.27,Storyville Coffee,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
286,12.67,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
285,19.08,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
283,38.01,Homegrown,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
282,16.48,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
281,37.54,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
280,12.92,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
280,13.27,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
278,36.59,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
277,39.87,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
275,31.17,Un Bien,csp,dining,FOOD_AND_DRINK_RESTAURANT,
274,25.50,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
272,33.73,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
271,28.08,Musashi's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
270,38.24,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
268,25.44,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
267,13.30,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
267,16.10,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
265,40.37,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
263,41.39,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
262,14.67,Ba Bar,csp,dining,FOOD_AND_DRINK_RESTAURANT,
262,13.68,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
260,49.40,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
258,17.03,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
258,15.70,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
256,40.22,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
255,16.49,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
254,13.15,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
254,12.95,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
253,15.63,Ba Bar,csp,dining,FOOD_AND_DRINK_RESTAURANT,
252,41.33,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
250,19.19,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
249,21.13,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
248,27.07,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
247,17.50,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
246,20.52,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
244,45.07,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
243,19.34,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
242,35.18,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
241,21.55,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
240,13.09,Tamarind Tree,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
239,12.77,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
238,42.94,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
236,29.04,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
235,41.40,Piroshky Piroshky,csp,dining,FOOD_AND_DRINK_RESTAURANT,
234,23.60,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
233,26.71,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
231,46.03,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
230,12.72,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
229,12.61,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
228,16.21,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
227,42.50,Salumi,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
226,13.44,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
225,14.50,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
225,17.32,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
224,31.51,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
222,18.24,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
221,33.93,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
220,28.97,Homegrown,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
219,19.94,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
218,19.43,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
217,21.54,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
217,15.89,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
215,41.39,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
214,18.78,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
213,12.69,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
212,35.61,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
210,40.30,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
209,14.01,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
209,13.31,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
209,13.66,Salumi,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
208,30.80,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
207,14.06,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
206,21.90,Un Bien,csp,dining,FOOD_AND_DRINK_RESTAURANT,
206,16.87,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
205,17.40,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
204,18.66,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
204,15.23,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
203,25.88,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
202,25.96,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
201,15.15,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
201,13.80,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
199,44.07,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
198,14.90,Musashi's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
198,31.38,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
197,12.88,Piroshky Piroshky,csp,dining,FOOD_AND_DRINK_RESTAURANT,
196,39.83,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
195,12.60,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
195,13.67,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
194,12.60,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
193,47.85,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
192,23.89,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
191,22.45,Musashi's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
190,40.38,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
188,43.03,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
187,30.74,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
186,13.81,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
185,13.61,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
185,20.44,Un Bien,csp,dining,FOOD_AND_DRINK_RESTAURANT,
183,46.07,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
183,12.60,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
182,43.61,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
181,27.09,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
180,19.23,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
179,12.68,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
178,13.65,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
178,15.55,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
177,17.31,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
176,22.80,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
176,34.22,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
175,34.73,Musashi's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
174,16.50,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
173,12.90,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
173,12.68,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
172,45.35,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
171,13.46,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
170,39.23,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
168,24.81,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
167,39.96,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
166,12.61,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
166,26.73,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
164,42.74,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
163,17.91,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
163,12.65,Tamarind Tree,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
162,13.36,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
162,17.80,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
161,42.03,Homegrown,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
160,13.29,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
159,24.85,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
158,16.00,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
157,47.12,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
156,22.02,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
155,29.57,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
154,32.57,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
153,21.72,Musashi's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
152,14.21,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
151,32.67,Ba Bar,csp,dining,FOOD_AND_DRINK_RESTAURANT,
150,19.26,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
149,12.60,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
149,12.64,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
148,13.76,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
147,12.61,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
147,18.74,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
145,44.04,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
144,34.92,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
143,12.68,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
141,45.78,Din Tai Fung,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
140,15.45,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
139,15.24,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
139,13.58,Paseo,csp,dining,FOOD_AND_DRINK_RESTAURANT,
138,35.57,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
136,39.03,Piroshky Piroshky,csp,dining,FOOD_AND_DRINK_RESTAURANT,
135,22.64,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
133,30.48,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
132,13.80,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
132,12.69,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
130,41.05,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
129,13.80,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
127,48.98,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
126,19.54,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
124,45.43,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
123,13.04,Storyville Coffee,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
122,28.40,Storyville Coffee,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
121,22.73,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
120,25.33,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
118,44.08,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
117,14.09,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
116,19.28,Tamarind Tree,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
115,12.62,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
115,15.21,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
114,46.38,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
112,30.57,Homegrown,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
111,13.03,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
111,12.99,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
110,40.30,Ba Bar,csp,dining,FOOD_AND_DRINK_RESTAURANT,
108,23.93,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
107,44.59,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
105,26.61,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
104,29.03,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
102,46.65,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
101,14.23,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
100,20.34,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
99,25.31,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
98,12.70,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
98,13.14,Un Bien,csp,dining,FOOD_AND_DRINK_RESTAURANT,
97,39.61,Pike Place Chowder,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
95,43.92,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
94,16.47,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
73,13.41,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
72,18.68,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
71,13.27,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
70,45.09,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
69,40.40,Molly Moon's,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
68,15.44,Kedai Makan,csp,dining,FOOD_AND_DRINK_RESTAURANT,
67,43.42,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
66,29.93,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
65,14.50,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
64,17.92,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
64,17.82,Storyville Coffee,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
63,23.54,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
62,14.72,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
61,20.65,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
61,21.42,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
60,28.29,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
59,34.58,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
57,22.09,Musashi's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
56,30.37,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
55,16.47,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
54,48.92,Paseo,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
53,15.45,Un Bien,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
51,41.69,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
50,17.36,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
49,15.72,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
48,31.68,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
47,22.83,Ba Bar,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
46,40.33,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
44,47.46,Un Bien,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
42,31.54,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
41,32.54,Piroshky Piroshky,csp,dining,FOOD_AND_DRINK_RESTAURANT,
39,33.42,Molly Moon's,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
38,13.89,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
37,32.86,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
36,13.59,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
35,21.90,Salumi,csp,dining,FOOD_AND_DRINK_RESTAURANT,
34,22.87,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
33,33.37,Pike Place Chowder,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
